,id,name,company_id,amount,status,created_at,paid_at,db_id,db_company_id
3565,fc102104de8774de792efc4c142df177539d450d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,162.22,voided,2019-01-18,1999-12-12,eadb4d2b8c05ee59ab7e046a,214e15c60cf3d66b79562923
3566,f66aacb26459d9b21a923176e2cd29de99b84aa3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,93.66,paid,2019-01-22,2019-01-22,a9ba02b4a76c4c347474048c,214e15c60cf3d66b79562923
3567,f3cc405f6487eafdbe231d64bb12c6a1636ea03d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.45,paid,2019-01-14,2019-01-14,dd13d747777572e3c5d0ff09,214e15c60cf3d66b79562923
3568,727b06bcf668c784208ba79afb3a319ed1c63c1f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.56,pending_payment,2019-04-29,1999-12-12,aa912a6f580380a785226fae,214e15c60cf3d66b79562923
3569,f49a0108906bf282c6e345d5dc5937fefd534b14,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,114.21,paid,2019-02-12,2019-02-12,cd60990e446d3e7e1a27a520,214e15c60cf3d66b79562923
3570,cdd2ca2b685c7b745113b6693ed1d006aaa29859,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.1,paid,2019-01-08,2019-01-08,b4efdb71a9f03bda1aac16e6,214e15c60cf3d66b79562923
3571,2473429db1374ce5a0e459a7cdfacf5ddf2f1926,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,86.94,paid,2019-01-10,2019-01-10,e5713223e864cd393a02247a,214e15c60cf3d66b79562923
3572,537af1949aa7631ea5178faf1edec64589593ef4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,92.93,voided,2019-01-07,1999-12-12,65d9f1fddc40e92357199d24,214e15c60cf3d66b79562923
3573,d4d35836195fc060e0ba910703b16b580dc18809,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,154.08,paid,2019-02-04,2019-02-05,a0f23ab23020e2461961c986,214e15c60cf3d66b79562923
3574,1d8d7d77a4a5befcdb94e84afaba3605430a3c54,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,241.71,paid,2019-01-27,2019-01-27,2bcbffd7fc54c4a740943b54,214e15c60cf3d66b79562923
3575,1e97c495e6d0bd132bee3b0f7cbc3f9ca1ee0791,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,185.55,paid,2019-03-11,2019-03-11,c55b514c0d7601cd50d9bc10,214e15c60cf3d66b79562923
3576,8f77ebfaf3751a32305a265bac0089a89633ab58,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.5,paid,2019-02-13,2019-02-13,ffa77eebacdddd38018c9ee9,214e15c60cf3d66b79562923
3577,38714c7c4d8828c595019c145dc88985ae80385a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,137.33,paid,2019-02-05,2019-02-05,056888df352d43de828dccc7,214e15c60cf3d66b79562923
3578,1534c3808f64008733e538202f46d525cc709bd6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-15,1999-12-12,df690fe7db33008aa94fc5d5,214e15c60cf3d66b79562923
3579,fa756c56aa532281451a31ef09a564d756c908cd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.37,paid,2019-05-06,2019-05-06,90be3b33bc075068965c9280,214e15c60cf3d66b79562923
3580,75b7df636d40920dd582eecad92454c995f9c57a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.61,paid,2019-03-07,2019-03-07,b7f0da0d5a97e17eb953af73,214e15c60cf3d66b79562923
3581,f562fd86c3107b4c92e0a1fd004bdda7c902a821,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,140.17,voided,2019-05-17,1999-12-12,a20a3a2617411aacb5708670,214e15c60cf3d66b79562923
3582,47a224158c3dd279b16636ad34e2987fcd3ae842,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,433.79,refunded,2019-04-16,2019-04-16,383593504cac413f99c681ee,214e15c60cf3d66b79562923
3583,cb400a2bfc4da0fcf44a0ddd4103dcab32a4d934,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.83,voided,2019-01-04,1999-12-12,0cf0c10b9780078541877a79,214e15c60cf3d66b79562923
3584,3d0dc1af3d4f2767b7734577eb554a2851fca3ec,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,74.07,pending_payment,2019-01-23,1999-12-12,541f0a1479a235be2060f238,214e15c60cf3d66b79562923
3585,83a7be2209e4270433def8dd83f31536d3326e56,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-01,1999-12-12,c677db0417787f83f38278fc,214e15c60cf3d66b79562923
3586,8f07fbf9753f0851681ee4fa23570598c5e2fbe4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,129.85,paid,2019-01-12,2019-01-12,e38025a25df4d73a7ba7654f,214e15c60cf3d66b79562923
3587,9f7f77a63479b077ff79aac232e54954b34e8a7e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-20,1999-12-12,cdc3caae6857e5d7750a694e,214e15c60cf3d66b79562923
3588,0039422c4ba84aee6bbc78d59bdb145de9790207,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,139.36,paid,2019-01-06,2019-01-06,273de560a8b6cba465c8692f,214e15c60cf3d66b79562923
3589,66e7726e76b60c748028e3e355220735cfae0df1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.65,paid,2019-02-26,2019-02-27,52dfb725541ea5ee3b3a46be,214e15c60cf3d66b79562923
3590,05f7d124a722d84b468bae3d08d0f6742de3b3ca,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.37,paid,2019-05-11,2019-05-11,d7c887ad7ae4694a2e616249,214e15c60cf3d66b79562923
3591,205652195437211a32c67656645f165d0ea54c4e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,113.8,paid,2019-05-16,2019-05-16,d20b30d453e31ab724f118be,214e15c60cf3d66b79562923
3592,c4e2662597c6183e0e6065d829e09f6ba827212d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.06,paid,2019-03-04,2019-03-04,241b7ddbc1522b03f463e791,214e15c60cf3d66b79562923
3593,0c8a1fe946189061ce5ec4c192fbc8b64877b173,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-03,1999-12-12,109191ba812b8b5322e74c73,214e15c60cf3d66b79562923
3594,98e474c80a0f225541ee42ccf7d26532b9883425,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.14,paid,2019-03-23,2019-03-24,e85b6db3e572f015bc5adee5,214e15c60cf3d66b79562923
3595,772c79f5d20122437b1402def8d03ee445f10e9c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,124.38,paid,2019-04-16,2019-04-16,fe3daa4b23808782f036a169,214e15c60cf3d66b79562923
3596,a4f38f83129294e233a5090c82ac6561238f25c5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,82.22,paid,2019-02-01,2019-02-01,155efc430d54f5a8100f1efa,214e15c60cf3d66b79562923
3597,f192ffb0be2bf9e5119830a1777e3d1091a60e6c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,117.72,paid,2019-03-01,2019-03-01,34ebc70032a4d6b355442f39,214e15c60cf3d66b79562923
3598,4c247d571272342106611623bd868ea3d5d660b2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.2,paid,2019-01-31,2019-01-31,699319ed6ffbb26b5102d9ee,214e15c60cf3d66b79562923
3599,fb9225e8931bdf6e0efd9587618f8ea73456680d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,120.48,paid,2019-02-24,2019-02-24,72755deba45b59c4f35c5cfa,214e15c60cf3d66b79562923
3600,1802bcf9c63299cd0143b791b3cbf43f7522c1ef,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,102.13,paid,2019-03-28,2019-03-28,09ef07096f42b987ef26103a,214e15c60cf3d66b79562923
3601,d60ee9d12dbc08fd2d3c72d372bb78064ba764a2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,98.63,paid,2019-02-03,2019-02-03,75f85b66fd5c0acbb3e1c619,214e15c60cf3d66b79562923
3602,6232599ab81231b5cf24aded3d2f89bcac1d89df,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.96,paid,2019-05-09,2019-05-09,4b8c8c8f006d13b48ec9c622,214e15c60cf3d66b79562923
3603,660e71bf0b870139cbeaf0e586665d9d6d66af76,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,10438.0,paid,2019-04-28,2019-04-30,2cb9fe84972b2b6172bdda94,f52549e093bca421285219df
3604,ba4adb13ebbd444695198547b836fcfe7908c89d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,113.61,pending_payment,2019-01-16,1999-12-12,1e4766c81fd31e33a1437bfb,214e15c60cf3d66b79562923
3605,504bdfc46ce4c861f3f9b0cfc08a218711ff6830,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.53,paid,2019-02-27,2019-02-27,85ee38f63aaadb434d051a97,214e15c60cf3d66b79562923
3606,ff71d3df8625977c874403312d88d2d8210d701f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.66,paid,2019-04-04,2019-04-04,82dbd0cf943ee6d13fb23c7f,214e15c60cf3d66b79562923
3607,a528cd031bb2d9120729c455a97e9b6432a5209a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-01-15,2019-01-15,b984ea3b041b4117345cff33,214e15c60cf3d66b79562923
3608,701aab7d10c1d2575d4e7b50ccc0da3bea488ae1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.25,paid,2019-01-06,2019-01-06,2971df2b32d77dd98cc69573,214e15c60cf3d66b79562923
3609,d3073f11a4918198a0155cdea8749bfc8e963a3e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.74,voided,2019-05-04,1999-12-12,6dbbc72a6c82723b686921b8,214e15c60cf3d66b79562923
3610,5501d2cb6c0c1ed76c0876075018eb0c0937f3e6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,222.27,pending_payment,2019-03-17,1999-12-12,a55b4c172e6f7d7f1f074b89,214e15c60cf3d66b79562923
3611,6b65bbd204a87e2adb9cd46ceefe57afd0f55a7e,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-21,1999-12-12,1714a0786a8ab560896d8422,214e15c60cf3d66b79562923
3612,1fbe09ecd8322b4071544cc0792bc357db110671,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.03,paid,2019-02-24,2019-02-24,79c9c5b68bdb37cf7d90a6a0,214e15c60cf3d66b79562923
3613,fdce67fea3a79dce6aa85e5ede3731cd69deac33,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,565.74,paid,2019-05-10,2019-05-10,4236c2c1fc52391e0a2f86db,214e15c60cf3d66b79562923
3614,1d9e19c53e01dba69dd08994cf3cf23fbecd6455,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-26,1999-12-12,bc9a054e30a865583309480e,214e15c60cf3d66b79562923
3615,7c0a9b3c34d428aa68f6597f658f4558055d6f99,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,134.89,paid,2019-01-15,2019-01-15,d3f7c9dec4f7def697104058,214e15c60cf3d66b79562923
3616,c68da8a1df7691acb01a3b96565e29dc3749133d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.42,paid,2019-03-22,2019-03-22,be6f09b082ed018ee9df9076,214e15c60cf3d66b79562923
3617,f088dae037bd0bca31e9069a8c54b0361fc6590b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-10,1999-12-12,f19e03716691a1f71ab5eae0,214e15c60cf3d66b79562923
3618,b2baaf74aa33e9fde9253db6c9430a9013477503,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.85,paid,2019-01-15,2019-01-15,b60b4de2330b0cdb6720201f,214e15c60cf3d66b79562923
3619,b3e629bec9c7a1de1c291130b90a621f72902f3b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.35,voided,2019-04-09,1999-12-12,27b625a28fc451fe9a58b87b,214e15c60cf3d66b79562923
3620,00fbe3dcbe73b007d161381809e4b1dbf25088f2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-21,1999-12-12,fb8fa7f269f38b02ecb0087c,214e15c60cf3d66b79562923
3621,d84d842801706b303de228c9c4953dcc10a71098,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,15.32,paid,2019-04-03,2019-04-03,07de2cfeab0474f478259fff,214e15c60cf3d66b79562923
3622,60d763e8c4e09a6eec4053085686a9356d5057f5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.0,refunded,2019-02-03,2019-02-03,f3e9023bce675c26d2c994f0,214e15c60cf3d66b79562923
3623,b44b1da69a4aa0e7cfd7de3cab8c14119220c0da,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,24.85,paid,2019-04-09,2019-04-09,1ac3e5d9851e4022cc14704d,214e15c60cf3d66b79562923
3624,3b8b52c00a9fc966335ff54411cc4d368daf0fb5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.97,paid,2019-02-02,2019-02-02,f2127aeada3a2357c7c3400a,214e15c60cf3d66b79562923
3625,f778ecb9ea6594655c7ceb6dc719f2a2112e0b0a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-12,1999-12-12,a664f6cdfa2ed72d13bbac28,214e15c60cf3d66b79562923
3626,8239c542d48f05f6f6015cbc4be2c48d2836852c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.03,voided,2019-01-02,1999-12-12,38eb1bcabd51ea289bbb9ac6,214e15c60cf3d66b79562923
3627,5787e74da76c5a2316b1b156179df85d4fc060ec,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,169.79,paid,2019-03-15,2019-03-16,fa7d577a63ce3830b46d00c9,214e15c60cf3d66b79562923
3628,8be3127d617c1abbc002ae009bf112559ccd3d16,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-15,1999-12-12,5efde5c017568978a55b935a,214e15c60cf3d66b79562923
3629,1a15daa6c8ca502101661d0d4c28075d41d3433d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-15,1999-12-12,8286d687547672600ffa998c,214e15c60cf3d66b79562923
3630,dc5e56471a1af97571c46fd076ce8fa0b8c0d38d,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,6199.0,pending_payment,2019-02-05,1999-12-12,7d5a45914dc6418ef1b1cc99,f52549e093bca421285219df
3631,fbf1af9c73ccebad1e05c80c9587c0824529c8f5,Muebles chidos,8f642dc67fccf861548dfe1c761ce22f795e91f0,10648.0,pending_payment,2019-02-23,1999-12-12,bbe9e5cab26c77676e54e45d,f52549e093bca421285219df
3632,32bc5881ab62b0ee276ea002f0adb851d9ed348f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.71,paid,2019-01-08,2019-01-08,dcdfc02488aa48c57040fd2f,214e15c60cf3d66b79562923
3633,ba28d73c770cc026b5ae379839c9c677faffd7e5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,54.44,paid,2019-01-25,2019-01-25,fb3cf011caf54251fe0ed628,214e15c60cf3d66b79562923
3634,a676e4ce9877cd003feb60af638979e2a2603c29,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,45.4,paid,2019-05-17,2019-05-17,1a426bb6d51318d40023e27d,214e15c60cf3d66b79562923
3635,c77804606bc95590718de6cb918c917ce1b65c8f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.56,paid,2019-01-23,2019-01-23,30bbb3a3750cfedead84b1ae,214e15c60cf3d66b79562923
3636,77e8c03b24eb800a73d658e0cfe7827de1bed7ff,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-12,1999-12-12,9d811073341ad59096d46ce3,214e15c60cf3d66b79562923
3637,decbbed5f372b6391379a5695324957013942573,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-21,1999-12-12,2d4c3ad42f927b88de47fee1,214e15c60cf3d66b79562923
3638,2f8ae81dded6c50a04b0d01a316681bf706f0330,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,96.71,paid,2019-04-11,2019-04-11,51853b591312e56e54ebed12,214e15c60cf3d66b79562923
3639,eee60949b587fab69e25e337b16f8499be217c8c,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.06,paid,2019-03-09,2019-03-09,1bc1a224d4372eb8a318fe7c,214e15c60cf3d66b79562923
3640,5b73a2fa788ceb7317b3272027d59630e3c66cd3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-11,1999-12-12,db140ec32fc5d5b1405c8f2a,214e15c60cf3d66b79562923
3641,d43261626ec05e5a5832cbc7312ddfbb5e6a5edc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,84.21,paid,2019-04-06,2019-04-06,41c63420f36a72ec269ea0cd,214e15c60cf3d66b79562923
3642,9f05e7d74423b81251f96857a999293a310127c7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,26.17,paid,2019-04-13,2019-04-13,3aa8b302ffecc4b5add2cd83,214e15c60cf3d66b79562923
3643,8cc9b4474dd66d527a46c98ce14e560cad8c2610,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.18,pending_payment,2019-05-08,1999-12-12,d7704b116c9608c504ffe684,214e15c60cf3d66b79562923
3644,c2106ef44e13936f9cbd3570f0425932e8ed458d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-10,1999-12-12,f1fd678ed908766c2dbd558e,214e15c60cf3d66b79562923
3645,7b1b7438ec45832c99ea31328312ad7423812f00,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.0,refunded,2019-05-07,2019-05-07,f852fc032a6560fe115af9cb,214e15c60cf3d66b79562923
3646,ec69285ddce7936d420b64b92751e7c296be205a,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,101.49,pending_payment,2019-02-28,1999-12-12,e7ebba330b76e7e214a7af56,214e15c60cf3d66b79562923
3647,6228244e812411355118714f6a3f198a8afd73e8,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,pending_payment,2019-03-12,1999-12-12,f5f5d9560f59ec649c8edfe4,214e15c60cf3d66b79562923
3648,50bc6ddcf0ac4a24a11239cf52f8b246887b69ca,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,105.63,paid,2019-01-21,2019-01-22,982d5113e8a282a188aa6e79,214e15c60cf3d66b79562923
3649,e438dd0c3accceeb49741c2be4980635b49a21d9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,211.35,paid,2019-04-11,2019-04-11,12ded30605480490a1244cf3,214e15c60cf3d66b79562923
3650,ddd20c52b8082f490cfca4c6ca9cbc1cdee984c2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-21,1999-12-12,32f5ade1950b6df033ff7892,214e15c60cf3d66b79562923
3651,9d5b0e5cb0544846d80cd23aa69a9d64f70d230f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-04,1999-12-12,758cff1eff57149e7429dbf7,214e15c60cf3d66b79562923
3652,e14ff48edc3d1712e5fc2e6872567a4ead466706,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-02-28,2019-02-28,ccc034fb47d87697d77f5d16,214e15c60cf3d66b79562923
3653,024f0e12dacddcc4c5942d22aba3b930c18b72bd,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-17,1999-12-12,e3914ece7290f4bb8f8a85a6,214e15c60cf3d66b79562923
3654,d79cc34ec5606d79338821b82446b1cd3e3c2c04,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,2511.71,pending_payment,2019-01-02,1999-12-12,d7cc362f16248e4fbc712b25,214e15c60cf3d66b79562923
3655,68cd9fab465ba33273c03749584051e12494bde6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-17,1999-12-12,803342f64686f45c0134a35d,214e15c60cf3d66b79562923
3656,caffed52ee5b901c54ee46d4bc535228fa012c98,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-12,1999-12-12,2a3c06a7a20e84b1b1cad07c,214e15c60cf3d66b79562923
3657,f9ef4bd896f1b2dc54416594cc5e7082001dfc83,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,170.5,paid,2019-01-11,2019-01-11,79377c43b62893317485d709,214e15c60cf3d66b79562923
3658,6c8e04f35110e8a438c5431c0cc598ce35083584,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.74,voided,2019-05-02,1999-12-12,42875da6e6e8e174c324924f,214e15c60cf3d66b79562923
3659,c1bf01dc440229407fa030a1d9283bf407abff77,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-05,1999-12-12,4a8b6b008f20a631d3ce6d95,214e15c60cf3d66b79562923
3660,3c3dc5a6cd5f1fbf4c9647ea4c581dba45f66305,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.4,paid,2019-03-02,2019-03-02,1970fff29ffbfe1e69cff48e,214e15c60cf3d66b79562923
3661,c31f925d6ee1f0f9d1e28b2829a96a1cac8c47d6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,280.92,paid,2019-02-12,2019-02-12,4e8ed824666d6ebc8f7114ea,214e15c60cf3d66b79562923
3662,9fa60c7119430e006b99a159f81e22ac2c6579c9,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,151.52,paid,2019-04-13,2019-04-13,204feb66f593f252d987052f,214e15c60cf3d66b79562923
3663,4e57e8fe34463ab0296617da0397aac14f069637,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,224.06,paid,2019-03-25,2019-03-26,25594853a6ac561e2a709c5c,214e15c60cf3d66b79562923
3664,49aa0df5337f4e048f80ae0a156a9ec93913dbe4,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.39,paid,2019-04-25,2019-04-25,1dba7d4463659cf1caf3585c,214e15c60cf3d66b79562923
3665,69d0a42c8757d29a5aac5d2cc588c794351626d7,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.24,paid,2019-02-23,2019-02-23,eb86f2e8eff02e928d2a78f6,214e15c60cf3d66b79562923
3666,d3da8ff76de3718e9a13152f4d3b7183bab7f1c6,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-04,1999-12-12,1b69732ed5782b666d7f20e4,214e15c60cf3d66b79562923
3667,e951101ec702bddd30e96a75d9ef71f12cf0334b,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.48,paid,2019-01-30,2019-01-30,11f5d6e7523bf4e23a0bc7d2,214e15c60cf3d66b79562923
3668,da9b8dc7cd3a1d2081fad611ef93d7a784301469,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-14,1999-12-12,321f739e6b939309885ebe9d,214e15c60cf3d66b79562923
3669,e84f869086bb898c73401c2b34e3a19d6fc10dcb,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.29,paid,2019-01-08,2019-01-08,771694a2f4252ffe5801291c,214e15c60cf3d66b79562923
3670,5be59f9fd0bb92bc464ae60332b46f39133e445d,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-04,1999-12-12,13289248dfc84b9a480a1cca,214e15c60cf3d66b79562923
3671,f1d9a6feb028cc0a83dca4218fd027cc4a680697,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.31,paid,2019-05-18,2019-05-18,939ef55a2445b6d0a1f0b1a3,214e15c60cf3d66b79562923
3672,b3c58ccfedc9434187f0c00a92586f84ee177625,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-24,1999-12-12,f32918686b8adaac105f9cae,214e15c60cf3d66b79562923
3673,df69ba0cf199b35842633c3441431d648edef5ef,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,159.28,paid,2019-02-12,2019-02-12,25890d12bd31c076e682d722,214e15c60cf3d66b79562923
3674,a768909c7cb52734354260a7064757a2499c8b46,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-28,1999-12-12,8102d7a447a9aa38b717579a,214e15c60cf3d66b79562923
3675,561b09168a97a32bc60e9094e42876ce9e425cd3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,37.91,pending_payment,2019-01-20,1999-12-12,049cff9505e5459e3bbc5333,214e15c60cf3d66b79562923
3676,14ad57f907d585ecc88f1cf29abaff798bd065d1,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,22.42,pending_payment,2019-02-20,1999-12-12,08de4a3a6f4c789b451af254,214e15c60cf3d66b79562923
3677,508ab2c00c23db057615337d737c9f1448b9287f,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.05,paid,2019-05-01,2019-05-01,0b93dfe299ae786603eef3ec,214e15c60cf3d66b79562923
3678,3a633963e374703615346e3d08f9e02c43a7b5a3,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,101.5,paid,2019-01-18,2019-01-18,12a8875476476b84c5a55537,214e15c60cf3d66b79562923
3679,8bb2d02629a2aaa994d80a9c0149871abe6ef8e5,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.24,paid,2019-04-22,2019-04-22,3747fc508828ab9981a04d81,214e15c60cf3d66b79562923
3680,3f402f59102fec32e404d0c30a12ef2de72364f2,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.49,pending_payment,2019-05-15,1999-12-12,854e227b32b2e1dc604eda91,214e15c60cf3d66b79562923
3681,b320575d668b6f4bc3d393c6276b14a1bf80b5fc,MiPasajefy,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,paid,2019-02-19,2019-02-19,b1083a49d0b816ff29f999d5,214e15c60cf3d66b79562923
